Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-05-26 15:34:46.171,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,6,MB
2025-05-26 15:34:46.822,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,6,MB
2025-05-26 15:34:46.855,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,6,MB
2025-05-26 15:34:46.989,4,0.181312,-0.1980513,0.01715723,-0.9631239,339.9734,24.37266,353.5915,6,MB
2025-05-26 15:34:47.117,5,0.18165,-0.198249,0.01727867,-0.9630173,339.9395,24.40469,353.5634,6,MB
2025-05-26 15:34:47.218,6,0.1814699,-0.1982436,0.0172468,-0.9630529,339.959,24.40051,353.5724,6,MB
2025-05-26 15:34:47.323,7,0.181785,-0.1982283,0.01736244,-0.9629946,339.9261,24.40598,353.5501,6,MB
2025-05-26 15:34:47.434,8,0.1819182,-0.1984128,0.01747807,-0.9629294,339.915,24.43301,353.5288,6,MB
2025-05-26 15:34:47.527,9,0.1819017,-0.1985308,0.01734507,-0.9629105,339.9144,24.44456,353.5423,6,MB
2025-05-26 15:34:47.631,10,0.1820888,-0.1986086,0.01736384,-0.9628588,339.8942,24.45748,353.533,6,MB
2025-05-26 15:34:47.715,11,0.1822028,-0.1985851,0.01707028,-0.9628474,339.8739,24.45062,353.5647,6,MB
2025-05-26 15:34:47.827,12,0.1826584,-0.1981692,0.01674802,-0.9628524,339.8116,24.40061,353.5984,6,MB
2025-05-26 15:34:47.897,13,0.1828691,-0.1982814,0.01652184,-0.9627932,339.7829,24.41324,353.6165,6,MB
2025-05-26 15:34:47.985,14,0.1830811,-0.1983431,0.01644597,-0.9627414,339.7574,24.4227,353.618,6,MB
2025-05-26 15:34:48.068,15,0.182848,-0.1982693,0.01644548,-0.9628009,339.7833,24.4099,353.6263,6,MB
2025-05-26 15:34:48.158,16,0.1824786,-0.1982601,0.01620898,-0.9628769,339.8193,24.39812,353.6648,6,MB
2025-05-26 15:34:48.248,17,0.1827667,-0.1982355,0.01622801,-0.962827,339.787,24.40011,353.6548,6,MB
2025-05-26 15:34:48.336,18,0.1829908,-0.1982034,0.01617382,-0.962792,339.76,24.39869,353.6555,6,MB
2025-05-26 15:34:48.425,19,0.1833488,-0.1984029,0.01596843,-0.9626862,339.7157,24.4248,353.665,6,MB
2025-05-26 15:34:48.515,20,0.1839524,-0.1986191,0.01611084,-0.9625241,339.6522,24.4639,353.6262,6,MB
2025-05-26 15:34:48.604,21,0.1840138,-0.1985726,0.01590513,-0.9625254,339.6399,24.45506,353.6496,6,MB
2025-05-26 15:34:48.683,22,0.1848879,-0.1981958,0.01580314,-0.9624373,339.5358,24.42093,353.6447,6,MB
2025-05-26 15:34:48.772,23,0.1853031,-0.1981804,0.01578188,-0.9623609,339.4881,24.42535,353.6357,6,MB
2025-05-26 15:34:48.862,24,0.1859092,-0.1984835,0.01563937,-0.9621838,339.4179,24.46954,353.6282,6,MB
2025-05-26 15:34:48.949,25,0.1868197,-0.198251,0.01599932,-0.9620495,339.322,24.46325,353.5648,6,MB
2025-05-26 15:34:49.037,26,0.1971843,-0.197865,0.01827822,-0.9600177,338.2,24.64107,353.0017,6,MB
2025-05-26 15:34:49.118,27,0.2111578,-0.1975458,0.02124537,-0.9570459,336.6853,24.93005,352.2341,6,MB
2025-05-26 15:34:49.168,28,0.2222042,-0.1972689,0.02349947,-0.9545462,335.4846,25.17581,351.6244,6,MB
2025-05-26 15:34:49.221,29,0.2270952,-0.1970839,0.02462394,-0.9534042,334.9556,25.28654,351.3366,6,MB
2025-05-26 15:34:49.274,30,0.2350241,-0.1969185,0.02638402,-0.9514679,334.0973,25.49042,350.8678,6,MB
2025-05-26 15:34:49.324,31,0.2429114,-0.196637,0.02806248,-0.949495,333.2403,25.68787,350.4057,6,MB
2025-05-26 15:34:49.405,32,0.2485946,-0.1965165,0.0296693,-0.947999,332.6339,25.85895,350.0168,6,MB
2025-05-26 15:34:49.435,33,0.2587251,-0.1962382,0.03187849,-0.9452702,331.5352,26.15348,349.3935,6,MB
2025-05-26 15:34:49.487,34,0.2632682,-0.1961584,0.03260595,-0.9440069,331.0359,26.29011,349.14,6,MB
2025-05-26 15:34:49.541,35,0.269001,-0.1957759,0.03361463,-0.9424333,330.4048,26.43455,348.8139,6,MB
2025-05-26 15:34:49.594,36,0.2768952,-0.1952712,0.03502577,-0.9401976,329.5362,26.64744,348.3537,6,MB
2025-05-26 15:34:49.645,37,0.285404,-0.1950467,0.03714659,-0.9376149,328.6203,26.9528,347.7604,6,MB
2025-05-26 15:34:49.697,38,0.2907369,-0.1949529,0.03790048,-0.9359645,328.031,27.13958,347.452,6,MB
2025-05-26 15:34:49.749,39,0.3001164,-0.1947488,0.0398745,-0.9329595,327.0121,27.50087,346.8169,6,MB
2025-05-26 15:34:49.799,40,0.3048968,-0.194483,0.0409603,-0.9314167,326.493,27.67462,346.4826,6,MB
2025-05-26 15:34:49.851,41,0.3132873,-0.1940089,0.04274898,-0.9286464,325.5783,27.98817,345.9,6,MB
2025-05-26 15:34:49.901,42,0.3191356,-0.193674,0.04393193,-0.9266677,324.939,28.21439,345.4934,6,MB
2025-05-26 15:34:49.952,43,0.3278205,-0.1932162,0.04568717,-0.9236417,323.9903,28.57235,344.8742,6,MB
2025-05-26 15:34:50.002,44,0.3355862,-0.1928594,0.04742727,-0.9208356,323.1483,28.92431,344.281,6,MB
2025-05-26 15:34:50.051,45,0.3440695,-0.1924553,0.04920201,-0.9176909,322.2251,29.32221,343.6324,6,MB
2025-05-26 15:34:50.102,46,0.3501225,-0.1922066,0.05061924,-0.9153736,321.5723,29.63172,343.136,6,MB
2025-05-26 15:34:50.150,47,0.3592331,-0.1918697,0.05266169,-0.9117919,320.5887,30.12184,342.3789,6,MB
2025-05-26 15:34:50.198,48,0.3655712,-0.1915888,0.05411357,-0.9092432,319.9054,30.47466,341.8353,6,MB
2025-05-26 15:34:50.248,49,0.3767204,-0.1909603,0.056894,-0.9046432,318.7104,31.12256,340.8234,6,MB
2025-05-26 15:34:50.297,50,0.3816152,-0.1905554,0.05806926,-0.9026,318.1825,31.40152,340.3787,6,MB
2025-05-26 15:34:50.344,51,0.3939702,-0.1897318,0.06093719,-0.8972604,316.8537,32.17225,339.2201,6,MB
2025-05-26 15:34:50.395,52,0.399722,-0.1891857,0.06196999,-0.8947576,316.2224,32.51366,338.7119,6,MB
2025-05-26 15:34:50.443,53,0.4120319,-0.1879946,0.06457976,-0.889223,314.8874,33.30989,337.5259,6,MB
2025-05-26 15:34:50.495,54,0.4190402,-0.1872773,0.06600042,-0.8859891,314.1261,33.78513,336.8334,6,MB
