Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-06-03 15:41:55.964,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,0,NB
2025-06-03 15:41:56.489,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,0,NB
2025-06-03 15:41:56.531,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,0,NB
2025-06-03 15:41:56.638,4,-0.00999745,-0.2003381,-0.0007699682,-0.9796757,1.104731,23.11768,0.3160108,0,NB
2025-06-03 15:41:56.802,5,0.01345929,-0.198645,-0.003842842,-0.9799717,358.4009,22.91599,0.1252121,0,NB
2025-06-03 15:41:56.923,6,0.03774882,-0.1998189,-0.007109193,-0.9790798,355.5977,23.07256,359.933,0,NB
2025-06-03 15:41:57.037,7,0.0528797,-0.2013723,-0.01065635,-0.9780284,353.8157,23.2702,359.9739,0,NB
2025-06-03 15:41:57.113,8,0.05834915,-0.2018302,-0.01269232,-0.9775987,353.1536,23.32587,0.07286968,0,NB
2025-06-03 15:41:57.234,9,0.06627221,-0.2024794,-0.01561504,-0.9769168,352.1946,23.4046,0.2123397,0,NB
2025-06-03 15:41:57.355,10,0.0804979,-0.2024976,-0.01890295,-0.9757857,350.5171,23.42687,0.2491572,0,NB
2025-06-03 15:41:57.473,11,0.102244,-0.1989126,-0.02323053,-0.9743924,347.9659,23.04729,0.2692529,0,NB
2025-06-03 15:41:57.581,12,0.1121091,-0.1972083,-0.0267956,-0.9735619,346.7701,22.84789,0.468319,0,NB
2025-06-03 15:41:57.702,13,0.1129388,-0.1948712,-0.02879983,-0.9738793,346.6321,22.54729,0.7113146,0,NB
2025-06-03 15:41:57.812,14,0.1085905,-0.1951791,-0.02901239,-0.9743057,347.119,22.56198,0.8313798,0,NB
2025-06-03 15:41:57.934,15,0.1075277,-0.19687,-0.03019637,-0.9740474,347.2108,22.74428,0.9687382,0,NB
2025-06-03 15:41:58.054,16,0.106285,-0.1978082,-0.02961763,-0.9740115,347.3636,22.85797,0.9188429,0,NB
2025-06-03 15:41:58.155,17,0.1033044,-0.198387,-0.02952487,-0.9742174,347.702,22.91586,0.9699032,0,NB
2025-06-03 15:41:58.268,18,0.1001359,-0.1989647,-0.02862272,-0.9744572,348.08,22.98263,0.9332404,0,NB
2025-06-03 15:41:58.380,19,0.100238,-0.1983051,-0.0279575,-0.9746005,348.0843,22.91222,0.8631339,0,NB
2025-06-03 15:41:58.484,20,0.1016358,-0.1972637,-0.02812587,-0.9746622,347.9235,22.792,0.8630023,0,NB
2025-06-03 15:41:58.589,21,0.1032385,-0.1964877,-0.02867224,-0.9746346,347.7307,22.6997,0.8983099,0,NB
2025-06-03 15:41:58.700,22,0.1124448,-0.196896,-0.02563726,-0.9736176,346.7587,22.82708,0.3320879,0,NB
2025-06-03 15:41:58.809,23,0.1256483,-0.1975076,-0.02217451,-0.9719629,345.3443,23.02249,359.6134,0,NB
2025-06-03 15:41:58.888,24,0.1415495,-0.1986905,-0.0180822,-0.969618,343.6393,23.3429,358.735,0,NB
2025-06-03 15:41:58.942,25,0.1528108,-0.1985931,-0.01592129,-0.9679652,342.4129,23.46627,358.2043,0,NB
2025-06-03 15:41:58.998,26,0.1609668,-0.1991626,-0.01432282,-0.9665501,341.5262,23.64428,357.7988,0,NB
2025-06-03 15:41:59.053,27,0.1669545,-0.1991367,-0.01325862,-0.9655543,340.8715,23.72469,357.5195,0,NB
2025-06-03 15:41:59.106,28,0.1751024,-0.1995565,-0.01160608,-0.9640445,339.9863,23.90152,357.1018,0,NB
2025-06-03 15:41:59.160,29,0.1820755,-0.2003898,-0.01072586,-0.9625891,339.2172,24.10798,356.7918,0,NB
2025-06-03 15:41:59.216,30,0.1876231,-0.2008906,-0.009868521,-0.9614277,338.6086,24.26052,356.5268,0,NB
2025-06-03 15:41:59.271,31,0.1954959,-0.2011486,-0.008609096,-0.959816,337.7441,24.42966,356.1513,0,NB
2025-06-03 15:41:59.325,32,0.2043352,-0.2015586,-0.007016007,-0.9578999,336.7781,24.64959,355.6984,0,NB
2025-06-03 15:41:59.379,33,0.2127289,-0.2017353,-0.005791936,-0.9560419,335.8522,24.8362,355.3008,0,NB
2025-06-03 15:41:59.433,34,0.2194096,-0.2019194,-0.004914002,-0.9544969,335.1126,24.99539,354.9897,0,NB
2025-06-03 15:41:59.486,35,0.2286326,-0.2022495,-0.003918238,-0.9522642,334.086,25.23032,354.5761,0,NB
2025-06-03 15:41:59.539,36,0.2362678,-0.2023508,-0.002824428,-0.9503809,333.2415,25.42023,354.199,0,NB
2025-06-03 15:41:59.591,37,0.2441417,-0.2022689,-0.001878189,-0.9484085,332.364,25.59711,353.831,0,NB
2025-06-03 15:41:59.642,38,0.2513802,-0.2018296,-0.001087261,-0.9466107,331.5522,25.71923,353.5079,0,NB
2025-06-03 15:41:59.695,39,0.2597464,-0.2012916,0.0005146489,-0.9444647,330.6308,25.88757,353.044,0,NB
2025-06-03 15:41:59.750,40,0.267846,-0.2010388,0.001730692,-0.9422522,329.731,26.08701,352.6187,0,NB
2025-06-03 15:41:59.803,41,0.277831,-0.2011919,0.003359478,-0.9393193,328.628,26.4151,352.0489,0,NB
2025-06-03 15:41:59.852,42,0.2873113,-0.2010088,0.005397975,-0.9364927,327.591,26.71928,351.4432,0,NB
2025-06-03 15:41:59.904,43,0.2955878,-0.2007208,0.006819662,-0.9339662,326.6741,26.9714,350.9521,0,NB
2025-06-03 15:41:59.954,44,0.3042548,-0.2006112,0.008575071,-0.9311879,325.7229,27.2874,350.3832,0,NB
2025-06-03 15:42:00.006,45,0.3144087,-0.2004731,0.01054661,-0.9278184,324.6057,27.67653,349.709,0,NB
2025-06-03 15:42:00.060,46,0.3240384,-0.2004832,0.01232714,-0.9244749,323.5453,28.08587,349.0546,0,NB
2025-06-03 15:42:00.110,47,0.3337884,-0.2002781,0.0142878,-0.9210159,322.4737,28.50284,348.3594,0,NB
2025-06-03 15:42:00.164,48,0.344492,-0.1999149,0.0165166,-0.9171078,321.2981,28.97621,347.566,0,NB
2025-06-03 15:42:00.217,49,0.3594614,-0.19989,0.01962638,-0.9112884,319.6617,29.76651,346.3813,0,NB
2025-06-03 15:42:00.266,50,0.3667579,-0.1995215,0.02113596,-0.9084235,318.8594,30.12788,345.799,0,NB
2025-06-03 15:42:00.316,51,0.3850425,-0.1990185,0.02511836,-0.9008347,316.8649,31.18916,344.2146,0,NB
2025-06-03 15:42:00.405,52,0.3906962,-0.1989873,0.02635054,-0.8983687,316.2517,31.56263,343.6931,0,NB
2025-06-03 15:42:00.431,53,0.4190975,-0.1984342,0.03226878,-0.8854039,313.1694,33.58286,340.9355,0,NB
2025-06-03 15:42:00.484,54,0.4231766,-0.198445,0.03289983,-0.8834358,312.7231,33.90673,340.5349,0,NB
2025-06-03 15:42:00.535,55,0.4385046,-0.1979201,0.03636744,-0.8759105,311.0806,35.18181,338.8322,0,NB
2025-06-03 15:42:00.579,56,0.4507397,-0.1977834,0.03872016,-0.869607,309.7702,36.31958,337.4192,0,NB
2025-06-03 15:42:00.624,57,0.4628791,-0.1980501,0.04127927,-0.863027,308.5005,37.6269,335.8594,0,NB
2025-06-03 15:42:00.668,58,0.4706511,-0.1974893,0.04377162,-0.8588189,307.7098,38.45794,334.7329,0,NB
2025-06-03 15:42:00.708,59,0.4702539,-0.1970534,0.04399085,-0.8591254,307.7512,38.36097,334.7751,0,NB
