Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-07-22 14:55:44.750,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,3.0,NB
2025-07-22 14:55:45.241,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,3.0,NB
2025-07-22 14:55:45.306,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,3.0,NB
2025-07-22 14:55:45.381,4,0.1513608,0.03112447,-0.009674404,-0.9879411,342.6343,356.1294,1.713423,3.0,NB
2025-07-22 14:55:45.505,5,0.1520955,0.03116046,-0.009763913,-0.9878263,342.5497,356.1212,1.728115,3.0,NB
2025-07-22 14:55:45.591,6,0.1521017,0.03210028,-0.01010877,-0.9877918,342.552,356.0033,1.786191,3.0,NB
2025-07-22 14:55:45.671,7,0.1525461,0.03287571,-0.01041088,-0.9876946,342.5031,355.9043,1.838357,3.0,NB
2025-07-22 14:55:45.753,8,0.1529572,0.0331181,-0.01097376,-0.9876169,342.4583,355.8638,1.911642,3.0,NB
2025-07-22 14:55:45.835,9,0.1536744,0.03386944,-0.01078896,-0.9874821,342.3759,355.7755,1.907131,3.0,NB
2025-07-22 14:55:45.912,10,0.1538513,0.03387534,-0.01101947,-0.9874517,342.3564,355.77,1.935514,3.0,NB
2025-07-22 14:55:45.996,11,0.1537854,0.03374442,-0.01063314,-0.9874707,342.3622,355.7929,1.886889,3.0,NB
2025-07-22 14:55:46.079,12,0.1531752,0.0337166,-0.01090513,-0.9875636,342.4339,355.7932,1.915572,3.0,NB
2025-07-22 14:55:46.155,13,0.1529152,0.03409459,-0.01123242,-0.9875872,342.4662,355.7432,1.960024,3.0,NB
2025-07-22 14:55:46.239,14,0.1530179,0.03430565,-0.01128735,-0.9875633,342.455,355.7168,1.970942,3.0,NB
2025-07-22 14:55:46.323,15,0.1533099,0.03433074,-0.01139216,-0.987516,342.4217,355.7109,1.985356,3.0,NB
2025-07-22 14:55:46.409,16,0.1532025,0.03470901,-0.01125222,-0.9875211,342.4342,355.6689,1.975131,3.0,NB
2025-07-22 14:55:46.497,17,0.1539441,0.03430384,-0.01133883,-0.9874189,342.3479,355.7128,1.98182,3.0,NB
