Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-06-20 11:36:29.176,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,2,MB
2025-06-20 11:36:29.801,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,2,MB
2025-06-20 11:36:29.842,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,2,MB
2025-06-20 11:36:29.957,4,0.06021668,-0.008647157,-0.04174974,-0.9972745,353.0602,0.7052886,4.751677,2,MB
2025-06-20 11:36:30.107,5,0.06144799,-0.0149875,-0.04183976,-0.9971204,352.8888,1.429023,4.716711,2,MB
2025-06-20 11:36:30.216,6,0.06056878,-0.02004622,-0.03981937,-0.9971681,352.9699,2.029931,4.448788,2,MB
2025-06-20 11:36:30.334,7,0.05999824,-0.0263101,-0.03846043,-0.9971103,353.0113,2.763371,4.24905,2,MB
2025-06-20 11:36:30.428,8,0.0603352,-0.0303429,-0.03868414,-0.9969667,352.9548,3.225074,4.245551,2,MB
2025-06-20 11:36:30.544,9,0.06093014,-0.03264191,-0.03923123,-0.9968365,352.8749,3.48377,4.290548,2,MB
2025-06-20 11:36:30.603,10,0.06068725,-0.03363537,-0.03968501,-0.9968004,352.8969,3.595958,4.336496,2,MB
2025-06-20 11:36:30.684,11,0.06097139,-0.03412904,-0.04023052,-0.9967444,352.8601,3.647815,4.39497,2,MB
2025-06-20 11:36:30.817,12,0.06086427,-0.03398843,-0.04089564,-0.9967287,352.8706,3.627265,4.473001,2,MB
2025-06-20 11:36:30.959,13,0.06030936,-0.032488,-0.04096307,-0.9968097,352.9408,3.456159,4.493152,2,MB
2025-06-20 11:36:31.074,14,0.06079622,-0.03222566,-0.04015271,-0.9968216,352.8889,3.429732,4.400167,2,MB
2025-06-20 11:36:31.130,15,0.06035846,-0.03070449,-0.04027548,-0.9968913,352.9454,3.255351,4.42639,2,MB
2025-06-20 11:36:31.213,16,0.06075503,-0.02783414,-0.04100456,-0.9969217,352.9106,2.917824,4.529844,2,MB
2025-06-20 11:36:31.302,17,0.06140583,-0.02077121,-0.04146614,-0.9970349,352.8672,2.098069,4.632277,2,MB
2025-06-20 11:36:31.404,18,0.06171152,-0.01115979,-0.04363957,-0.9970772,352.8749,0.9740465,4.951542,2,MB
2025-06-20 11:36:31.516,19,0.06136393,-0.004424183,-0.043903,-0.9971397,352.9483,0.1983078,5.02987,2,MB
2025-06-20 11:36:31.638,20,0.06226341,-0.003582815,-0.04132844,-0.9971974,352.8496,0.1154349,4.739272,2,MB
2025-06-20 11:36:31.778,21,0.06204584,-0.01096871,-0.03691578,-0.9973301,352.8441,0.9989282,4.177163,2,MB
2025-06-20 11:36:31.839,22,0.0611655,-0.01426404,-0.03529994,-0.9974013,352.9336,1.393594,3.967872,2,MB
2025-06-20 11:36:31.970,23,0.06083803,-0.01534302,-0.03553325,-0.9973971,352.9665,1.517478,3.987447,2,MB
2025-06-20 11:36:32.037,24,0.07776278,-0.0136149,-0.03847466,-0.9961363,351.0268,1.22638,4.32754,2,MB
2025-06-20 11:36:32.147,25,0.08971772,-0.008901413,-0.04364095,-0.994971,349.6704,0.5755669,4.970917,2,MB
2025-06-20 11:36:32.201,26,0.1032769,-0.007971937,-0.04546703,-0.9935811,348.1147,0.377665,5.200831,2,MB
2025-06-20 11:36:32.262,27,0.1112415,-0.007574336,-0.04706737,-0.9926494,347.1993,0.2682594,5.399304,2,MB
2025-06-20 11:36:32.314,28,0.1190878,-0.007798793,-0.04738182,-0.9917219,346.2938,0.24671,5.441068,2,MB
2025-06-20 11:36:32.370,29,0.1261925,-0.008172266,-0.04669508,-0.9908727,345.4725,0.2610333,5.362887,2,MB
2025-06-20 11:36:32.427,30,0.1320269,-0.00904495,-0.04564945,-0.9901533,344.7946,0.3478088,5.2329,2,MB
2025-06-20 11:36:32.481,31,0.1379457,-0.01043054,-0.04468501,-0.9893765,344.104,0.4951402,5.102862,2,MB
2025-06-20 11:36:32.537,32,0.144305,-0.01169657,-0.04345608,-0.9885095,343.3628,0.6328359,4.941812,2,MB
2025-06-20 11:36:32.592,33,0.1520685,-0.0127823,-0.04263503,-0.9873674,342.4592,0.7376075,4.831252,2,MB
2025-06-20 11:36:32.653,34,0.1613365,-0.01350199,-0.04251844,-0.9858909,341.3813,0.780165,4.811032,2,MB
2025-06-20 11:36:32.709,35,0.1721136,-0.01339261,-0.04221658,-0.984081,340.1306,0.7205327,4.786704,2,MB
2025-06-20 11:36:32.775,36,0.1769407,-0.0132901,-0.04267521,-0.9832062,339.5694,0.6745231,4.849074,2,MB
2025-06-20 11:36:32.829,37,0.189826,-0.01345433,-0.04328048,-0.9807712,338.0674,0.6151853,4.93433,2,MB
2025-06-20 11:36:32.884,38,0.1963965,-0.01297005,-0.04383678,-0.9794583,337.3028,0.5085549,5.023187,2,MB
2025-06-20 11:36:32.935,39,0.2053292,-0.01261409,-0.04459926,-0.977595,336.2603,0.3973304,5.140694,2,MB
2025-06-20 11:36:32.987,40,0.2146453,-0.01288836,-0.04460398,-0.975588,335.1679,0.3787617,5.152104,2,MB
2025-06-20 11:36:33.036,41,0.221621,-0.01354354,-0.04493522,-0.974003,334.3459,0.4109736,5.189312,2,MB
2025-06-20 11:36:33.085,42,0.2318143,-0.01421187,-0.04466539,-0.9716303,333.1443,0.44373,5.158074,2,MB
2025-06-20 11:36:33.135,43,0.237481,-0.01448116,-0.04431151,-0.970273,332.4756,0.4558228,5.118019,2,MB
2025-06-20 11:36:33.196,44,0.2472738,-0.01492118,-0.04378077,-0.9678411,331.3179,0.4722572,5.059337,2,MB
2025-06-20 11:36:33.235,45,0.2561375,-0.01558958,-0.04344155,-0.965538,330.2659,0.5180184,5.01472,2,MB
2025-06-20 11:36:33.284,46,0.2673207,-0.01639212,-0.04298588,-0.9625089,328.9353,0.5734523,4.954906,2,MB
2025-06-20 11:36:33.333,47,0.2756643,-0.01693176,-0.04242649,-0.9601681,327.9402,0.6168316,4.882888,2,MB
2025-06-20 11:36:33.385,48,0.2881662,-0.01774733,-0.04202742,-0.9564933,326.4442,0.6688957,4.830137,2,MB
2025-06-20 11:36:33.433,49,0.2953112,-0.01790956,-0.04141614,-0.9543352,325.5883,0.6752143,4.760823,2,MB
2025-06-20 11:36:33.485,50,0.3069097,-0.0185235,-0.04056203,-0.9506935,324.193,0.7292994,4.650559,2,MB
2025-06-20 11:36:33.534,51,0.3173059,-0.01942733,-0.04049176,-0.9472594,322.9354,0.7976788,4.627972,2,MB
2025-06-20 11:36:33.585,52,0.3312049,-0.02023037,-0.04023356,-0.9424837,321.2489,0.843627,4.592127,2,MB
2025-06-20 11:36:33.631,53,0.3426183,-0.02056993,-0.03990071,-0.9384017,319.8592,0.8442784,4.561011,2,MB
2025-06-20 11:36:33.680,54,0.3481119,-0.02071797,-0.04026512,-0.9363587,319.1877,0.8149922,4.621414,2,MB
2025-06-20 11:36:33.726,55,0.3652833,-0.02150911,-0.03981869,-0.9297958,317.0789,0.8534881,4.568885,2,MB
2025-06-20 11:36:33.772,56,0.3766339,-0.02219417,-0.04011419,-0.9252273,315.6753,0.8692178,4.611064,2,MB
2025-06-20 11:36:33.815,57,0.3893056,-0.02288386,-0.03986212,-0.9199613,314.1008,0.9112278,4.576319,2,MB
2025-06-20 11:36:33.857,58,0.4028766,-0.02358461,-0.03968373,-0.9140894,312.4045,0.9466673,4.554195,2,MB
2025-06-20 11:36:33.901,59,0.4106041,-0.02414586,-0.03950319,-0.9106377,311.433,0.9988658,4.517165,2,MB
2025-06-20 11:36:33.944,60,0.4232788,-0.02434104,-0.03950981,-0.9048103,309.8346,0.9482204,4.556787,2,MB
2025-06-20 11:36:33.987,61,0.4255909,-0.02464618,-0.03935232,-0.9037237,309.5407,0.9946026,4.518036,2,MB
2025-06-20 11:36:34.028,62,0.4248506,-0.02524356,-0.03906398,-0.904068,309.6318,1.118504,4.42236,2,MB
2025-06-20 11:36:34.070,63,0.4238338,-0.02567418,-0.03911957,-0.9045306,309.7582,1.190328,4.394689,2,MB
2025-06-20 11:36:34.112,64,0.423055,-0.02637318,-0.03948524,-0.9048592,309.8528,1.280389,4.398172,2,MB
2025-06-20 11:36:34.154,65,0.4225414,-0.0270395,-0.03986729,-0.9050627,309.914,1.36223,4.407919,2,MB
2025-06-20 11:36:34.199,66,0.4229921,-0.02702325,-0.04003875,-0.9048451,309.8568,1.343989,4.438509,2,MB
2025-06-20 11:36:34.239,67,0.4226446,-0.02650036,-0.0391723,-0.9050608,309.9046,1.32705,4.336409,2,MB
2025-06-20 11:36:34.283,68,0.4202819,-0.02671142,-0.03941329,-0.9061437,310.2017,1.356394,4.351477,2,MB
2025-06-20 11:36:34.333,69,0.4195801,-0.02725378,-0.03941791,-0.9064525,310.2877,1.447162,4.309548,2,MB
2025-06-20 11:36:34.367,70,0.4201806,-0.02753087,-0.03933706,-0.9061695,310.2107,1.494502,4.277744,2,MB
2025-06-20 11:36:34.412,71,0.4208721,-0.02712253,-0.03926851,-0.9058638,310.1254,1.430144,4.29934,2,MB
2025-06-20 11:36:34.455,72,0.421327,-0.02648427,-0.03926787,-0.9056713,310.071,1.324767,4.348551,2,MB
2025-06-20 11:36:34.498,73,0.4212206,-0.02591793,-0.03922258,-0.9057391,310.0872,1.237476,4.383316,2,MB
2025-06-20 11:36:34.540,74,0.4210197,-0.02602321,-0.03949676,-0.9058176,310.1117,1.235041,4.418962,2,MB
2025-06-20 11:36:34.581,75,0.4202774,-0.0263474,-0.03979401,-0.9061399,310.2035,1.269374,4.439972,2,MB
2025-06-20 11:36:34.625,76,0.4194728,-0.02676498,-0.03989408,-0.906496,310.3029,1.333751,4.422146,2,MB
2025-06-20 11:36:34.668,77,0.4195515,-0.02678656,-0.03980495,-0.9064627,310.2929,1.343405,4.406473,2,MB
2025-06-20 11:36:34.709,78,0.4196379,-0.02668506,-0.03967569,-0.9064314,310.2827,1.336234,4.393514,2,MB
2025-06-20 11:36:34.716,79,0.4198152,-0.02664468,-0.03966747,-0.9063508,310.2606,1.329337,4.395805,2,MB
2025-06-20 11:36:34.796,80,0.4207683,-0.02624136,-0.03993037,-0.9059091,310.1418,1.239158,4.471683,2,MB
