Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-06-04 15:58:02.657,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,0.0,DB
2025-06-04 15:58:03.174,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,0.0,DB
2025-06-04 15:58:03.217,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,0.0,DB
2025-06-04 15:58:03.305,4,0.00468537,0.08240385,0.02774707,-0.9962018,359.2031,350.5645,356.8749,0.0,DB
2025-06-04 15:58:03.446,5,0.004985186,0.0830277,0.02747086,-0.9961562,359.1696,350.4934,356.9098,0.0,DB
2025-06-04 15:58:03.554,6,0.005384104,0.08235559,0.02768611,-0.9962039,359.1241,350.5721,356.8884,0.0,DB
2025-06-04 15:58:03.662,7,0.006005796,0.08193053,0.02890645,-0.9962007,359.043,350.6239,356.7543,0.0,DB
2025-06-04 15:58:03.777,8,0.006168121,0.08147974,0.02953114,-0.9962184,359.0201,350.6768,356.684,0.0,DB
2025-06-04 15:58:03.882,9,0.00500538,0.08224227,0.02863048,-0.9961886,359.1588,350.5847,356.7768,0.0,DB
2025-06-04 15:58:03.972,10,0.005130274,0.08294325,0.02814971,-0.9961435,359.1468,350.5042,356.8335,0.0,DB
2025-06-04 15:58:04.082,11,0.005822429,0.08349271,0.02831207,-0.9960892,359.0645,350.4432,356.822,0.0,DB
2025-06-04 15:58:04.195,12,0.006900916,0.08281472,0.02850231,-0.9961334,358.9417,350.5246,356.8098,0.0,DB
2025-06-04 15:58:04.314,13,0.005999206,0.08273029,0.02886124,-0.9961361,359.0415,350.5319,356.7602,0.0,DB
2025-06-04 15:58:04.414,14,0.005281387,0.08286083,0.02857578,-0.9961374,359.1258,350.5145,356.7862,0.0,DB
2025-06-04 15:58:04.513,15,0.005101295,0.08286328,0.02843629,-0.9961421,359.1476,350.5135,356.8004,0.0,DB
2025-06-04 15:58:04.638,16,0.004255807,0.08308284,0.02814917,-0.996136,359.2462,350.4854,356.8254,0.0,DB
2025-06-04 15:58:04.749,17,0.003637919,0.08349767,0.02768799,-0.9961167,359.3198,350.4355,356.8726,0.0,DB
2025-06-04 15:58:04.859,18,0.003929405,0.08344612,0.0273207,-0.99613,359.2902,350.4421,356.9172,0.0,DB
2025-06-04 15:58:04.971,19,0.004966507,0.08329888,0.02809055,-0.9961163,359.1649,350.4627,356.839,0.0,DB
2025-06-04 15:58:05.081,20,0.004222432,0.08261473,0.02798158,-0.9961798,359.2531,350.539,356.8439,0.0,DB
2025-06-04 15:58:05.324,21,0.00437372,0.08267543,0.02811982,-0.9961702,359.2343,350.5326,356.8296,0.0,DB
2025-06-04 15:58:05.350,22,0.01922821,0.08271824,0.02701088,-0.9960214,357.5486,350.5673,357.0955,0.0,DB
2025-06-04 15:58:05.457,23,0.02572131,0.08268856,0.02646365,-0.995892,356.8123,350.5847,357.2183,0.0,DB
2025-06-04 15:58:05.563,24,0.04077872,0.08318858,0.02529073,-0.995378,355.1017,350.5524,357.4941,0.0,DB
2025-06-04 15:58:05.611,25,0.05314339,0.08348541,0.02434022,-0.9947932,353.6964,350.5313,357.7194,0.0,DB
2025-06-04 15:58:05.662,26,0.06273118,0.08374421,0.02387634,-0.9942242,352.6034,350.5087,357.8635,0.0,DB
2025-06-04 15:58:05.712,27,0.06900698,0.08388066,0.02326206,-0.9938114,351.8907,350.4932,357.9937,0.0,DB
2025-06-04 15:58:05.762,28,0.07658876,0.0839662,0.0227828,-0.9932597,351.0269,350.4834,358.1205,0.0,DB
2025-06-04 15:58:05.812,29,0.08277381,0.08418851,0.02219036,-0.992758,350.3235,350.4538,358.249,0.0,DB
2025-06-04 15:58:05.862,30,0.09172457,0.08469011,0.021339,-0.9919471,349.3047,350.3864,358.4373,0.0,DB
2025-06-04 15:58:05.912,31,0.09412838,0.08498299,0.02122453,-0.9916993,349.0296,350.3504,358.4767,0.0,DB
2025-06-04 15:58:05.962,32,0.1019496,0.08519107,0.02012368,-0.9909309,348.1425,350.3095,358.6819,0.0,DB
2025-06-04 15:58:06.013,33,0.1090514,0.08531763,0.01915071,-0.9901829,347.3362,350.2766,358.8655,0.0,DB
2025-06-04 15:58:06.065,34,0.1177701,0.08576542,0.01844132,-0.9891586,346.3406,350.2041,359.0399,0.0,DB
2025-06-04 15:58:06.116,35,0.1243187,0.08612046,0.01770824,-0.9883394,345.5942,350.1417,359.196,0.0,DB
2025-06-04 15:58:06.165,36,0.1339796,0.08633072,0.01695976,-0.9870709,344.489,350.0869,359.3847,0.0,DB
2025-06-04 15:58:06.214,37,0.1390693,0.08637001,0.01653738,-0.9863704,343.9066,350.064,359.4871,0.0,DB
2025-06-04 15:58:06.263,38,0.1496545,0.08651147,0.01544236,-0.9848254,342.6962,350.0008,359.7286,0.0,DB
2025-06-04 15:58:06.312,39,0.1545573,0.08666909,0.01503288,-0.9840603,342.1339,349.96,359.8317,0.0,DB
2025-06-04 15:58:06.361,40,0.1642834,0.08689421,0.01428765,-0.9824746,341.0168,349.8865,0.02884367,0.0,DB
2025-06-04 15:58:06.411,41,0.1712574,0.08700471,0.01362702,-0.9812826,340.216,349.8339,0.1861093,0.0,DB
2025-06-04 15:58:06.457,42,0.1816554,0.08716686,0.0126465,-0.9794098,339.0204,349.7499,0.4231957,0.0,DB
2025-06-04 15:58:06.507,43,0.1874264,0.08725234,0.0121553,-0.9783204,338.3555,349.7019,0.5500555,0.0,DB
2025-06-04 15:58:06.556,44,0.1943619,0.0872864,0.01173079,-0.9769684,337.5536,349.6536,0.6824961,0.0,DB
2025-06-04 15:58:06.601,45,0.2061022,0.08745117,0.01068586,-0.9745564,336.1975,349.5438,0.9531444,0.0,DB
2025-06-04 15:58:06.647,46,0.2117506,0.08751485,0.0104467,-0.9733416,335.5411,349.4963,1.052884,0.0,DB
2025-06-04 15:58:06.694,47,0.2221232,0.08757453,0.009388875,-0.9710324,334.3405,349.394,1.314044,0.0,DB
2025-06-04 15:58:06.742,48,0.2324625,0.08780834,0.0084012,-0.9685972,333.1407,349.2635,1.576877,0.0,DB
2025-06-04 15:58:06.789,49,0.2426331,0.08826222,0.008102922,-0.9660608,331.951,349.1188,1.764499,0.0,DB
2025-06-04 15:58:06.835,50,0.2530989,0.08845619,0.007067442,-0.9633622,330.7315,348.973,2.047,0.0,DB
2025-06-04 15:58:06.879,51,0.2647133,0.08824834,0.005883994,-0.9602628,329.3743,348.8525,2.359087,0.0,DB
