Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-07-25 12:07:32.629,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,0,DB
2025-07-25 12:07:33.195,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,0,DB
2025-07-25 12:07:33.232,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,0,DB
2025-07-25 12:07:33.338,4,0.03771565,0.03155648,-0.001352803,-0.9987893,355.6841,356.3697,0.2920453,0,DB
2025-07-25 12:07:33.462,5,0.03549392,0.03250401,-0.001699446,-0.9988398,355.9403,356.2607,0.3275434,0,DB
2025-07-25 12:07:33.544,6,0.03499825,0.03265528,-0.001505941,-0.9988527,355.9965,356.2444,0.3040777,0,DB
2025-07-25 12:07:33.630,7,0.0354312,0.03201092,-0.00154746,-0.9988582,355.9468,356.318,0.3078628,0,DB
2025-07-25 12:07:33.710,8,0.03625037,0.03213254,-0.001500328,-0.998825,355.8528,356.3037,0.3060037,0,DB
2025-07-25 12:07:33.796,9,0.03684827,0.03220034,-0.001205857,-0.9988014,355.7832,356.2968,0.2747261,0,DB
2025-07-25 12:07:33.881,10,0.03674691,0.03176321,-0.0009534915,-0.9988192,355.7938,356.3482,0.243541,0,DB
2025-07-25 12:07:33.985,11,0.03717365,0.03128773,-0.000713974,-0.9988188,355.7439,356.4036,0.2155928,0,DB
2025-07-25 12:07:34.054,12,0.03785915,0.03117365,-0.0007555902,-0.9987965,355.6654,356.4162,0.2223585,0,DB
2025-07-25 12:07:34.141,13,0.03769281,0.03168674,-0.0008526546,-0.9987866,355.685,356.3569,0.2351194,0,DB
2025-07-25 12:07:34.234,14,0.03652996,0.03178366,-0.000954768,-0.9988266,355.8187,356.3459,0.2429746,0,DB
2025-07-25 12:07:34.318,15,0.0363343,0.03161871,-0.001009471,-0.998839,355.8412,356.3648,0.2478437,0,DB
2025-07-25 12:07:34.410,16,0.03608316,0.03136812,-0.0006585895,-0.9988562,355.8687,356.3951,0.2056189,0,DB
2025-07-25 12:07:34.496,17,0.03628033,0.03122368,-0.000635707,-0.9988537,355.846,356.4117,0.203107,0,DB
2025-07-25 12:07:34.587,18,0.03660796,0.03100115,-0.0005213555,-0.9988487,355.808,356.4376,0.1902321,0,DB
2025-07-25 12:07:34.662,19,0.03642742,0.03070712,-0.0001851688,-0.9988645,355.8274,356.4729,0.1497718,0,DB
2025-07-25 12:07:34.745,20,0.03639219,0.03048497,-0.0001494257,-0.9988726,355.8313,356.4986,0.144616,0,DB
2025-07-25 12:07:34.826,21,0.03693402,0.03020947,8.038754e-05,-0.9988611,355.7684,356.531,0.1189795,0,DB
