Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-07-23 15:30:09.990,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,3,DB
2025-07-23 15:30:10.553,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,3,DB
2025-07-23 15:30:10.592,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,3,DB
2025-07-23 15:30:10.686,4,0.07737133,0.1998417,-0.004063231,-0.9767602,351.4008,336.7047,2.252503,3,DB
2025-07-23 15:30:10.797,5,0.07749175,0.1997409,-0.003484664,-0.9767736,351.3736,336.7207,2.189007,3,DB
2025-07-23 15:30:10.880,6,0.07744545,0.2000451,-0.003713336,-0.9767141,351.3848,336.6832,2.216484,3,DB
2025-07-23 15:30:10.966,7,0.07751048,0.2008922,-0.004152884,-0.9765334,351.3896,336.5793,2.275287,3,DB
2025-07-23 15:30:11.050,8,0.07808332,0.2017913,-0.004310879,-0.9763016,351.331,336.4685,2.314919,3,DB
2025-07-23 15:30:11.131,9,0.07779568,0.2020887,-0.004431204,-0.9762625,351.3669,336.4342,2.324255,3,DB
2025-07-23 15:30:11.210,10,0.07872675,0.2030635,-0.004062929,-0.9759871,351.2559,336.3166,2.313834,3,DB
2025-07-23 15:30:11.295,11,0.07879716,0.2045079,-0.0039851,-0.9756801,351.2495,336.1462,2.319783,3,DB
2025-07-23 15:30:11.383,12,0.07877162,0.205596,-0.004724071,-0.9754502,351.2726,336.0118,2.412512,3,DB
2025-07-23 15:30:11.474,13,0.07884917,0.2069355,-0.004643214,-0.975161,351.2653,335.8537,2.417358,3,DB
2025-07-23 15:30:11.560,14,0.0790285,0.2098214,-0.004340466,-0.974531,351.245,335.514,2.413684,3,DB
2025-07-23 15:30:11.652,15,0.07894196,0.2140391,-0.005173677,-0.9736163,351.2859,335.0089,2.543621,3,DB
2025-07-23 15:30:11.748,16,0.07935948,0.2169232,-0.006834515,-0.9729336,351.2886,334.6512,2.767655,3,DB
2025-07-23 15:30:11.830,17,0.07950701,0.2205571,-0.007450858,-0.9720997,351.2983,334.2148,2.873712,3,DB
2025-07-23 15:30:11.917,18,0.0797337,0.2210641,-0.008382058,-0.9719584,351.2983,334.1456,2.989146,3,DB
2025-07-23 15:30:12.005,19,0.08048593,0.220841,-0.008374793,-0.9719472,351.2133,334.1667,3.006222,3,DB
2025-07-23 15:30:12.086,20,0.08061896,0.2211685,-0.007929136,-0.9718654,351.1879,334.1306,2.962533,3,DB
2025-07-23 15:30:12.173,21,0.08014488,0.2208036,-0.007837477,-0.9719883,351.2375,334.178,2.936337,3,DB
2025-07-23 15:30:12.254,22,0.0792869,0.2197008,-0.006981186,-0.9723151,351.3084,334.3216,2.807302,3,DB
2025-07-23 15:30:12.340,23,0.07924367,0.2186653,-0.00647992,-0.9725554,351.2975,334.4486,2.740371,3,DB
2025-07-23 15:30:12.421,24,0.07850452,0.2182631,-0.006127055,-0.972708,351.3702,334.504,2.677711,3,DB
2025-07-23 15:30:12.506,25,0.07909401,0.2177309,-0.006582307,-0.9727765,351.3142,334.5594,2.739599,3,DB
2025-07-23 15:30:12.588,26,0.07968689,0.2180764,-0.006315181,-0.9726525,351.242,334.5167,2.728056,3,DB
2025-07-23 15:30:12.672,27,0.08040909,0.2176521,-0.006682797,-0.9726857,351.1692,334.559,2.784455,3,DB
2025-07-23 15:30:12.761,28,0.09235373,0.2179068,-0.009200168,-0.9715466,349.8956,334.4175,3.384799,3,DB
2025-07-23 15:30:12.841,29,0.1040167,0.217697,-0.01144557,-0.9703905,348.6448,334.3186,3.947895,3,DB
2025-07-23 15:30:12.923,30,0.1145084,0.217161,-0.01415485,-0.9692929,347.5354,334.2486,4.533205,3,DB
2025-07-23 15:30:12.967,31,0.1240185,0.21695,-0.01619031,-0.9681375,346.5198,334.1444,5.024004,3,DB
2025-07-23 15:30:13.010,32,0.132605,0.2167368,-0.01796298,-0.9670153,345.6008,334.0435,5.463559,3,DB
2025-07-23 15:30:13.055,33,0.1383705,0.2164248,-0.01921005,-0.9662531,344.9841,333.9897,5.76491,3,DB
2025-07-23 15:30:13.099,34,0.1440484,0.2162002,-0.02052358,-0.9654462,344.3793,333.9211,6.074641,3,DB
2025-07-23 15:30:13.141,35,0.1485006,0.2163556,-0.02163538,-0.9647124,343.9093,333.8227,6.333976,3,DB
2025-07-23 15:30:13.184,36,0.1543771,0.2164213,-0.02302723,-0.9637424,343.2861,333.7063,6.667708,3,DB
2025-07-23 15:30:13.229,37,0.1586044,0.2162763,-0.02418081,-0.9630601,342.8406,333.6401,6.923594,3,DB
2025-07-23 15:30:13.271,38,0.1653581,0.2160743,-0.02588216,-0.9619246,342.1252,333.5273,7.319512,3,DB
2025-07-23 15:30:13.316,39,0.1716631,0.2159167,-0.02750646,-0.9608097,341.4584,333.4111,7.697283,3,DB
2025-07-23 15:30:13.359,40,0.1774372,0.215954,-0.0287259,-0.959716,340.8422,333.2818,8.018899,3,DB
2025-07-23 15:30:13.405,41,0.1823052,0.2158352,-0.02938095,-0.9588102,340.3113,333.1942,8.245918,3,DB
2025-07-23 15:30:13.448,42,0.1883708,0.2152415,-0.03057794,-0.9577332,339.6561,333.1278,8.566237,3,DB
2025-07-23 15:30:13.491,43,0.1967537,0.214547,-0.03235546,-0.9561436,338.7544,333.0088,9.030887,3,DB
2025-07-23 15:30:13.535,44,0.2038873,0.2142301,-0.03361982,-0.9546755,337.9826,332.8703,9.408456,3,DB
2025-07-23 15:30:13.577,45,0.2090487,0.2141805,-0.03454223,-0.9535367,337.4261,332.7426,9.69007,3,DB
2025-07-23 15:30:13.621,46,0.2151163,0.2137799,-0.03581614,-0.9522292,336.7735,332.6251,10.03868,3,DB
2025-07-23 15:30:13.663,47,0.2216659,0.2132649,-0.03687888,-0.950801,336.0594,332.5091,10.38009,3,DB
2025-07-23 15:30:13.706,48,0.2268756,0.2128111,-0.03821756,-0.9496202,335.5043,332.4053,10.71233,3,DB
2025-07-23 15:30:13.749,49,0.2346965,0.2123675,-0.03998505,-0.9477441,334.6668,332.2163,11.19478,3,DB
2025-07-23 15:30:13.790,50,0.2427132,0.211963,-0.04142798,-0.9457515,333.7984,332.0139,11.65458,3,DB
2025-07-23 15:30:13.833,51,0.2500873,0.2115057,-0.04293798,-0.9438634,333.0037,331.8232,12.10443,3,DB
2025-07-23 15:30:13.875,52,0.2558996,0.2110654,-0.0439398,-0.9423566,332.3707,331.6809,12.43898,3,DB
2025-07-23 15:30:13.916,53,0.2627624,0.2106489,-0.04529165,-0.9404954,331.6294,331.4865,12.86381,3,DB
2025-07-23 15:30:13.959,54,0.2708199,0.2103234,-0.04721959,-0.938185,330.7714,331.2147,13.41887,3,DB
2025-07-23 15:30:13.997,55,0.2770367,0.2100673,-0.0486938,-0.9363501,330.1092,330.9959,13.85299,3,DB
2025-07-23 15:30:14.039,56,0.2852882,0.2096458,-0.05069914,-0.9338571,329.2309,330.7007,14.44317,3,DB
2025-07-23 15:30:14.079,57,0.2933159,0.2090752,-0.05271681,-0.9313832,328.3765,330.4166,15.03216,3,DB
2025-07-23 15:30:14.121,58,0.2990655,0.2087328,-0.05435808,-0.9295353,327.7719,330.1878,15.48873,3,DB
2025-07-23 15:30:14.161,59,0.3088892,0.2080918,-0.05669552,-0.9263212,326.7245,329.8001,16.22447,3,DB
2025-07-23 15:30:14.200,60,0.3153777,0.2077517,-0.0579519,-0.9241309,326.0257,329.5291,16.6889,3,DB
2025-07-23 15:30:14.241,61,0.3242089,0.2071904,-0.05982721,-0.9210763,325.0787,329.1491,17.35325,3,DB
2025-07-23 15:30:14.280,62,0.3342123,0.2062065,-0.06180946,-0.9175842,323.9958,328.7447,18.09517,3,DB
2025-07-23 15:30:14.320,63,0.3411441,0.20534,-0.06347748,-0.9151103,323.2518,328.4611,18.65324,3,DB
2025-07-23 15:30:14.359,64,0.3541831,0.204441,-0.06580155,-0.9101805,321.8417,327.8204,19.6645,3,DB
2025-07-23 15:30:14.400,65,0.3626508,0.2038409,-0.06760236,-0.9068425,320.937,327.3646,20.38467,3,DB
2025-07-23 15:30:14.437,66,0.3730223,0.2029499,-0.06961468,-0.9026736,319.821,326.8023,21.264,3,DB
2025-07-23 15:30:14.476,67,0.3826142,0.2020082,-0.07190821,-0.8986815,318.8034,326.2439,22.16049,3,DB
2025-07-23 15:30:14.514,68,0.3938287,0.2009598,-0.07380281,-0.8939058,317.5902,325.5745,23.1468,3,DB
2025-07-23 15:30:14.552,69,0.4013478,0.2002169,-0.07577597,-0.8905568,316.8035,325.068,23.92805,3,DB
2025-07-23 15:30:14.591,70,0.4128728,0.199124,-0.07790826,-0.8853339,315.5703,324.28,25.05131,3,DB
2025-07-23 15:30:14.637,71,0.4256033,0.1980498,-0.08039167,-0.8793039,314.2234,323.3099,26.38575,3,DB
2025-07-23 15:30:14.667,72,0.4379692,0.196737,-0.08283418,-0.873279,312.9166,322.3254,27.74541,3,DB
2025-07-23 15:30:14.706,73,0.4460396,0.195763,-0.08438767,-0.869255,312.0634,321.657,28.66278,3,DB
2025-07-23 15:30:14.743,74,0.4467017,0.1955447,-0.08446094,-0.8689571,311.9869,321.6247,28.72297,3,DB
2025-07-23 15:30:14.780,75,0.446514,0.1956109,-0.08457381,-0.8690276,312.0142,321.6256,28.72529,3,DB
2025-07-23 15:30:14.818,76,0.4463654,0.1956905,-0.08475549,-0.8690685,312.0404,321.6168,28.74208,3,DB
2025-07-23 15:30:14.856,77,0.4462127,0.1957411,-0.08501346,-0.8691102,312.0693,321.6085,28.76755,3,DB
2025-07-23 15:30:14.892,78,0.4460981,0.1957777,-0.08522505,-0.86914,312.0917,321.6014,28.78912,3,DB
2025-07-23 15:30:14.929,79,0.4461916,0.1957621,-0.08549723,-0.8690689,312.0921,321.5796,28.83604,3,DB
2025-07-23 15:30:14.965,80,0.4462588,0.1958953,-0.0855193,-0.8690021,312.0899,321.5518,28.85418,3,DB
2025-07-23 15:30:15.003,81,0.4466143,0.1959879,-0.08551209,-0.8687993,312.0537,321.5051,28.89338,3,DB
2025-07-23 15:30:15.041,82,0.4468157,0.1958944,-0.08560017,-0.8687081,312.0323,321.4955,28.91947,3,DB
2025-07-23 15:30:15.080,83,0.4463967,0.1960886,-0.0848931,-0.8689491,312.0553,321.5454,28.79031,3,DB
2025-07-23 15:30:15.115,84,0.4463247,0.1961197,-0.0852862,-0.8689407,312.0803,321.5249,28.84156,3,DB
2025-07-23 15:30:15.153,85,0.4465026,0.1963502,-0.08488266,-0.8688366,312.0516,321.4964,28.81578,3,DB
2025-07-23 15:30:15.192,86,0.4469733,0.1965094,-0.08495615,-0.8685514,312.0082,321.4241,28.88201,3,DB
2025-07-23 15:30:15.228,87,0.4470984,0.1964542,-0.08515558,-0.8684798,312.001,321.4094,28.91912,3,DB
2025-07-23 15:30:15.265,88,0.4472131,0.1964359,-0.085467,-0.8683945,312.0007,321.3837,28.9736,3,DB
2025-07-23 15:30:15.304,89,0.4473898,0.1968295,-0.08551536,-0.8682094,311.9959,321.3044,29.02292,3,DB
2025-07-23 15:30:15.339,90,0.4475167,0.1970258,-0.08552936,-0.8680983,311.989,321.2618,29.04984,3,DB
2025-07-23 15:30:15.377,91,0.4475768,0.1970399,-0.08630394,-0.8679873,312.0149,321.2098,29.1673,3,DB
2025-07-23 15:30:15.414,92,0.4475044,0.1971427,-0.08649256,-0.8679825,312.0339,321.1902,29.19378,3,DB
2025-07-23 15:30:15.450,93,0.4477977,0.1974092,-0.08665185,-0.8677548,312.0171,321.113,29.26219,3,DB
2025-07-23 15:30:15.487,94,0.4477909,0.1976319,-0.08651959,-0.8677208,312.0195,321.0873,29.25687,3,DB
2025-07-23 15:30:15.497,95,0.4477214,0.197636,-0.08643356,-0.8677643,312.0237,321.0981,29.23806,3,DB
2025-07-23 15:30:15.515,96,0.4477749,0.1976046,-0.08628194,-0.867759,312.0105,321.1065,29.21962,3,DB
2025-07-23 15:30:15.533,97,0.4478661,0.1974725,-0.08615182,-0.8677549,311.9909,321.1254,29.20149,3,DB
2025-07-23 15:30:15.554,98,0.4479567,0.1973962,-0.08611534,-0.8677291,311.9771,321.1306,29.20026,3,DB
2025-07-23 15:30:15.765,99,0.4478289,0.1976241,-0.08615918,-0.8677388,312.0002,321.1054,29.20862,3,DB
2025-07-23 15:30:15.775,100,0.4476875,0.197775,-0.0868388,-0.8677096,312.0486,321.0571,29.30148,3,DB
2025-07-23 15:30:15.782,101,0.4477597,0.197811,-0.08696552,-0.8676516,312.0472,321.0376,29.32892,3,DB
2025-07-23 15:30:15.826,102,0.4477926,0.1977991,-0.08697157,-0.8676366,312.0435,321.0359,29.33224,3,DB
2025-07-23 15:30:15.859,103,0.4476404,0.1977428,-0.08694433,-0.8677307,312.0571,321.0604,29.30987,3,DB
2025-07-23 15:30:15.893,104,0.4468,0.1976168,-0.08609394,-0.8682772,312.1094,321.2069,29.09858,3,DB
2025-07-23 15:30:15.926,105,0.4467935,0.1972006,-0.08645907,-0.8683389,312.1119,321.2499,29.12351,3,DB
2025-07-23 15:30:15.959,106,0.4471067,0.1971649,-0.08588388,-0.8682429,312.0528,321.2589,29.06953,3,DB
2025-07-23 15:30:15.992,107,0.4476422,0.1971839,-0.08585693,-0.8679652,311.9939,321.2072,29.11903,3,DB
2025-07-23 15:30:16.016,108,0.4478647,0.1973995,-0.08574777,-0.8678123,311.972,321.1598,29.13895,3,DB
2025-07-23 15:30:16.048,109,0.4477341,0.1976267,-0.08577738,-0.867825,311.9948,321.1358,29.14499,3,DB
2025-07-23 15:30:16.081,110,0.4478223,0.1977312,-0.08582448,-0.8677511,311.9905,321.1089,29.16702,3,DB
2025-07-23 15:30:16.114,111,0.4478268,0.1978377,-0.08605163,-0.867702,312.0028,321.0793,29.20673,3,DB
