Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-06-11 21:18:42.595,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,1,DB
2025-06-11 21:18:43.194,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,1,DB
2025-06-11 21:18:43.234,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,1,DB
2025-06-11 21:18:43.343,4,0.1222624,0.003891021,0.04058398,-0.9916602,345.9481,0.1303317,355.2969,1,DB
2025-06-11 21:18:43.453,5,0.122665,0.003739697,0.04090916,-0.9915977,345.9024,0.1547586,355.256,1,DB
2025-06-11 21:18:43.547,6,0.1221426,0.003927759,0.04128156,-0.991646,345.9618,0.1355172,355.2157,1,DB
2025-06-11 21:18:43.646,7,0.1222401,0.004124679,0.04095593,-0.9916466,345.9496,0.1082307,355.2566,1,DB
2025-06-11 21:18:43.715,8,0.1220559,0.004352372,0.04053253,-0.9916858,345.9697,0.07453644,355.3098,1,DB
2025-06-11 21:18:43.776,9,0.1217596,0.004573608,0.04023283,-0.9917334,346.0028,0.04286169,355.3485,1,DB
2025-06-11 21:18:43.844,10,0.1210685,0.004962757,0.03998291,-0.9918262,346.0807,359.9904,355.3842,1,DB
2025-06-11 21:18:43.946,11,0.1213785,0.004574028,0.04006218,-0.9917871,346.0468,0.03851929,355.369,1,DB
2025-06-11 21:18:44.031,12,0.1213298,0.004566872,0.04019125,-0.9917879,346.0524,0.04097439,355.3538,1,DB
2025-06-11 21:18:44.129,13,0.1210831,0.004992781,0.04043817,-0.9918059,346.0789,359.9934,355.3312,1,DB
2025-06-11 21:18:44.219,14,0.1202799,0.004649197,0.04050863,-0.9919024,346.1732,0.03078004,355.319,1,DB
2025-06-11 21:18:44.286,15,0.118707,0.004023307,0.04059042,-0.9920912,346.3575,0.09750456,355.3026,1,DB
2025-06-11 21:18:44.355,16,0.1187457,0.003610082,0.04057197,-0.992089,346.355,0.1457752,355.2989,1,DB
2025-06-11 21:18:44.454,17,0.118239,0.003403999,0.0414726,-0.992113,346.4146,0.1799625,355.1912,1,DB
2025-06-11 21:18:44.545,18,0.1184204,0.003608902,0.04137041,-0.9920949,346.3926,0.1554795,355.2057,1,DB
2025-06-11 21:18:44.619,19,0.1192582,0.003653902,0.0406744,-0.9920231,346.2957,0.1446059,355.2868,1,DB
2025-06-11 21:18:44.711,20,0.1193433,0.004138757,0.04015801,-0.9920321,346.2835,0.08101299,355.3541,1,DB
2025-06-11 21:18:44.786,21,0.119446,0.004536932,0.04000112,-0.9920243,346.2698,0.03270257,355.3779,1,DB
2025-06-11 21:18:44.877,22,0.1202819,0.004667785,0.04035049,-0.9919085,346.1728,0.02636562,355.3378,1,DB
2025-06-11 21:18:44.952,23,0.1202896,0.004705908,0.04028307,-0.9919101,346.1718,0.020982,355.3463,1,DB
2025-06-11 21:18:45.043,24,0.1199684,0.005019801,0.04048916,-0.9919391,346.2073,359.9856,355.3269,1,DB
2025-06-11 21:18:45.149,25,0.1196028,0.005299535,0.0403927,-0.9919857,346.2482,359.9497,355.3426,1,DB
2025-06-11 21:18:45.219,26,0.1192768,0.005211231,0.04030606,-0.992029,346.2862,359.9573,355.3518,1,DB
2025-06-11 21:18:45.318,27,0.1194911,0.005076574,0.04041897,-0.9919993,346.2621,359.9757,355.3365,1,DB
2025-06-11 21:18:45.381,28,0.1320644,0.00533214,0.04142335,-0.990361,344.8098,0.02253759,355.2068,1,DB
2025-06-11 21:18:45.476,29,0.140056,0.005473417,0.04182987,-0.9892446,343.8856,0.05295628,355.1499,1,DB
2025-06-11 21:18:45.549,30,0.1553219,0.006179911,0.04147143,-0.9869738,342.1149,0.04118166,355.1814,1,DB
2025-06-11 21:18:45.596,31,0.1653072,0.006792662,0.0411966,-0.985358,340.9536,0.0141704,355.2095,1,DB
2025-06-11 21:18:45.648,32,0.171532,0.007243686,0.04086822,-0.9843041,340.2284,359.9854,355.2474,1,DB
2025-06-11 21:18:45.698,33,0.1799879,0.007711731,0.04077901,-0.9827932,339.2427,359.9707,355.2534,1,DB
2025-06-11 21:18:45.748,34,0.1855289,0.007807317,0.04057152,-0.98177,338.5969,359.983,355.2704,1,DB
2025-06-11 21:18:45.801,35,0.1939727,0.007973393,0.0407062,-0.9801298,337.6115,0.01002994,355.2416,1,DB
2025-06-11 21:18:45.850,36,0.1985905,0.007974686,0.0407813,-0.9792014,337.0722,0.03607658,355.223,1,DB
2025-06-11 21:18:45.899,37,0.2067706,0.008175905,0.04065838,-0.9775102,336.1148,0.05200083,355.2254,1,DB
2025-06-11 21:18:45.948,38,0.2122115,0.008393581,0.04059716,-0.9763442,335.4766,0.0529205,355.2264,1,DB
2025-06-11 21:18:45.997,39,0.2201984,0.008861566,0.04056315,-0.9745712,334.5377,0.03753168,355.2248,1,DB
2025-06-11 21:18:46.046,40,0.2248796,0.009013783,0.04026963,-0.9735125,333.9872,0.0358027,355.2543,1,DB
2025-06-11 21:18:46.097,41,0.2309495,0.008850292,0.04026078,-0.9720922,333.2742,0.08915506,355.2355,1,DB
2025-06-11 21:18:46.146,42,0.2404903,0.008063399,0.03967828,-0.9698068,332.1539,0.2232079,355.2589,1,DB
2025-06-11 21:18:46.193,43,0.2496878,0.006868136,0.0385792,-0.9675333,331.0732,0.3911584,355.3323,1,DB
2025-06-11 21:18:46.246,44,0.2602232,0.005312594,0.03910726,-0.9647416,329.8337,0.6695274,355.177,1,DB
2025-06-11 21:18:46.290,45,0.2701243,0.004741292,0.03957788,-0.9620001,328.6614,0.8224362,355.0575,1,DB
2025-06-11 21:18:46.340,46,0.2798229,0.004556859,0.04097357,-0.9591662,327.509,0.9638863,354.827,1,DB
2025-06-11 21:18:46.383,47,0.2871636,0.004529592,0.04162933,-0.9569659,326.6338,1.045543,354.7049,1,DB
2025-06-11 21:18:46.429,48,0.293406,0.004707803,0.04218948,-0.955045,325.8868,1.091057,354.6064,1,DB
2025-06-11 21:18:46.475,49,0.3029096,0.005261015,0.04202327,-0.9520779,324.7441,1.083467,354.6011,1,DB
2025-06-11 21:18:46.523,50,0.308133,0.005659449,0.0413765,-0.9504263,324.1133,1.042551,354.6768,1,DB
2025-06-11 21:18:46.568,51,0.3143247,0.006183364,0.04014265,-0.9484463,323.3635,0.9644371,354.8335,1,DB
2025-06-11 21:18:46.614,52,0.3254279,0.00696088,0.03885949,-0.9447424,322.0167,0.882486,354.9855,1,DB
2025-06-11 21:18:46.658,53,0.3301216,0.007381998,0.03798952,-0.9431449,321.445,0.8175246,355.1009,1,DB
2025-06-11 21:18:46.703,54,0.3391592,0.008166831,0.03723788,-0.9399564,320.3424,0.7372639,355.1968,1,DB
2025-06-11 21:18:46.755,55,0.3454514,0.008653357,0.03700012,-0.9376672,319.5731,0.7026764,355.2219,1,DB
2025-06-11 21:18:46.800,56,0.3578043,0.009225,0.0368012,-0.9330257,318.0594,0.7025778,355.2133,1,DB
2025-06-11 21:18:46.844,57,0.3634855,0.009437551,0.03685881,-0.9308228,317.361,0.7185884,355.1843,1,DB
2025-06-11 21:18:46.890,58,0.3712887,0.009676927,0.03687384,-0.9277346,316.3993,0.7458405,355.1495,1,DB
2025-06-11 21:18:46.934,59,0.3842756,0.01029192,0.03687305,-0.9224245,314.7903,0.7605715,355.1051,1,DB
2025-06-11 21:18:46.977,60,0.3932344,0.01090766,0.03676257,-0.9186384,313.6739,0.7361569,355.1017,1,DB
2025-06-11 21:18:47.019,61,0.4037547,0.01157634,0.03618441,-0.9140783,312.3568,0.6850953,355.1637,1,DB
2025-06-11 21:18:47.059,62,0.4084328,0.01182056,0.03575755,-0.9120112,311.769,0.6578541,355.215,1,DB
2025-06-11 21:18:47.098,63,0.4199396,0.01222659,0.03514714,-0.906789,310.3191,0.6504559,355.2596,1,DB
2025-06-11 21:18:47.139,64,0.4324421,0.01247615,0.03441545,-0.9009185,308.735,0.6671224,355.3046,1,DB
2025-06-11 21:18:47.180,65,0.4403205,0.01263062,0.03395078,-0.8971098,307.7313,0.6775312,355.333,1,DB
2025-06-11 21:18:47.223,66,0.4492082,0.0131134,0.03492909,-0.8926479,306.5935,0.7659974,355.133,1,DB
2025-06-11 21:18:47.261,67,0.462907,0.01370636,0.03551487,-0.8855891,304.8286,0.8631718,354.956,1,DB
2025-06-11 21:18:47.301,68,0.4706765,0.01392272,0.03635841,-0.8814466,303.8226,0.9966436,354.744,1,DB
2025-06-11 21:18:47.342,69,0.4832302,0.01394141,0.03699751,-0.8746002,302.1887,1.223029,354.4801,1,DB
2025-06-11 21:18:47.382,70,0.4857318,0.01359162,0.03776973,-0.8731859,301.865,1.406262,354.2647,1,DB
2025-06-11 21:18:47.422,71,0.4852021,0.01301819,0.03801931,-0.8734782,301.9385,1.532943,354.1646,1,DB
2025-06-11 21:18:47.461,72,0.4848075,0.01274863,0.03835697,-0.8736865,301.9925,1.613173,354.078,1,DB
2025-06-11 21:18:47.503,73,0.4840374,0.01265506,0.03823414,-0.8741201,302.0936,1.605884,354.1024,1,DB
2025-06-11 21:18:47.542,74,0.483621,0.0126999,0.0379156,-0.8743638,302.1472,1.557764,354.1731,1,DB
2025-06-11 21:18:47.582,75,0.4833362,0.01283798,0.03766898,-0.8745299,302.183,1.501791,354.2379,1,DB
2025-06-11 21:18:47.622,76,0.4830711,0.0127868,0.03738184,-0.8746895,302.2175,1.477571,354.2903,1,DB
2025-06-11 21:18:47.661,77,0.4832406,0.01255845,0.0373065,-0.8746024,302.1967,1.515156,354.2785,1,DB
2025-06-11 21:18:47.701,78,0.4831353,0.01232847,0.03727988,-0.8746649,302.2119,1.553999,354.2612,1,DB
2025-06-11 21:18:47.741,79,0.4829357,0.01233448,0.03727064,-0.8747754,302.238,1.548898,354.2663,1,DB
2025-06-11 21:18:47.781,80,0.4828422,0.01280844,0.03724113,-0.8748214,302.247,1.455498,354.3221,1,DB
